0,6,"eta are gehiago * Glycogen synthase kinase-3 ( GSK-3 ) ren espresioa gainadierazita dagoela ezaguna da ."
0,7,"Argitaraturik dago * GSK-3 inhibitzen dituzten sustantziek prostatako tumoreen hazkuntza in vitro eta in vivo murrizten dituztela ."
0,8,"GSK-3ren eragin-mekanismoa korapilatsua ez ezik * testuinguruaren araberakoa ere bada :"
0,9,"GSK-3ren gainadierazpenak zelula mota batzuetan * ARa inhibitu egiten du"
0,10,"eta GSK-3ren inhibitzaileek * ARa negatibo diren zeluletan * ugalketa murriztu egiten dute ."
0,11,"Bestalde * bi GSK-3 isoforma ezagutzen dira : GSK-3a eta GSK-3b ."
0,12,"Hauetariko bakoitzak * prostatako minbizian adierazpen-patroi desberdina du ."
0,13,"Nahiz eta bi isoformek orokorrean bata bestearekin orekatuta egon *"
0,14,"ARren aktibitate transkripzionala mantentzeko *"
0,15,"GSK-3a garrantzitsuagoa da ."
0,16,"GSK-3bren ezabapenak * aldiz * PKBren fosforilazioa bakarrik murriztu egiten du ."
0,17,"GSK-3ren isoforma bakoitzak zein transkripzio-faktore ( TF ) kontrolatzen duen identifikatzeko helburuarekin *"
0,18,"GSK-3 isoforma bakoitzaren azpiadierazpena eraginez *"
1,19,"TF bakoitzaren DNAren itusekuentziara elkartzeko ahalmena aztertu dugu ."
0,20,"Era honetan *"
0,21,"GSK-3a azpiadieraztuz *"
0,22,"honen ARren sekuentziara elkartzeko gaitasuna murriztu egiten da ."
0,23,"Emaitza bat dator gure aurreko lanean lortutakoarekin ."
0,24,"Era berean * GSK-3bren azpiadierazpenak * NFk Brako lotura areagotu egiten du ."
0,25,"Desberdintasun hauek kontutan izanik *"
0,26,"prostatako zeluletan egin ditugun esperimentuen bidez * GSK-3ren gainadierazpenak AR eta NFk B seinalizazio sistemen artean alderantzizko korrelazioko lotura dagoela jakinarazi dugu ."
0,27,"Aldi berean * zelula horien ugalketa aztertuz *"
0,28,"behin GSK-3a erreprimituta *"
0,29,"honekin batera NFk B inhibitu ezkero *"
0,30,"lehenengoaren efektua indartu egiten dela ikusi dugu ."
0,31,"Ondorio hau bat dator GSK-3 inhibitu ezkero sortzen den NFk Bren menpe dauden zelulen biziraupen ereduarekin ."
0,32,"Alde batetik * gure lanak GSK-3/AR/NFkB ardatzaren garrantzia azpimarratu egiten du ."
0,33,"Bestetik * prostatako tumoreen progresioan GSK-3ren isoforma bakoitzaren funtzioak duen garrantzia nabarmendu egiten du ."
0,34,"Era honetan * GSK-3ren isoforma espezifikoen inhibitzaileetan oinarrituriko terapiak onuragarriak izango direla uste dugu"
0,35,"eta bide batez *"
0,36,"GSK-3ren ituak ezagutuz *"
0,37,"gaixoen tumoreen sailkapena eta identifikaziorako bide berriak zabaltzeko aukera emango du ."
0,1,"b-amiloideak b1-integrinaren bidez nadph oxidasa aktibatu eta astrogliosia eragiten du ."
0,2,"Jakina da Alzheimer gaixotasunean narriadura kognitiboa * ? - amiloidea ( A ? ) eta estres oxidatzailea erlazionatuta daudela *"
0,3,"hala ere erlazio hau ez dago guztiz argi ."
1,4,"Guk deskribatutako mekanismoaren bidez * A ? oligomeroek astrogliosia eragiten dute * bai in vitro baita in vivo ere *"
0,5,"prozesu hau estres oxidatzailearen menpeko prozesua delarik ."
0,6,"Lehenik eta behin * A ? oligomeroek oxigenoaren espezie erreaktiboen ( ROS ) produkzioa handitzen zutela ikusi genuen *"
0,7,"zeina NADPH oxidasako ( NOX ) inhibitzaileak erabiliz blokeatzen zen ."
0,8,"Gainera A ? oligomeroek * NOX2 eta NOX1 * mRNA eta proteina mailan * modu desberdin batean erregulatzen zutela ikusi genuen ."
0,9,"Prozesu hau hobeto ulertzeko *"
0,10,"NOXekin elkarreragiten duen Rac-GTPasaren aktibitatea ikertu genuen *"
0,11,"Rac-GTP pooldown teknikaren bidez eta baita PAK proteinaren fosforilazio maila neurtuz ."
0,12,"A ? oligomeroek Rac-GTPasa aktibatzen zutela ikusi eta aktibazio hau PKC klasikoen menpe gertatzen zela ikusi genuen ."
0,13,"Ez hori bakarrik * CD29 errezeptorearen aurkako antigorputza eta wortmanina erabiliz *"
0,14,"A ? oligomeroek eragindako ROS produkzioa blokeatzeko gai izan ginen * ?"
0,15,"1-integrina eta PI3kinasa PKC / Rac / NOX bidearen gainean zeudela frogatuz ."
0,16,"Gainera A ? oligomeroek GFAP * ? 1-integrina eta NOX2 proteinen espresioa handiagotzen zuten hain zuzen ere ? 1-integrina eta NOXen aktibazioen ondorioz ."
0,17,"Aldaketa hauek in vivo ere konfirmatu ahal izan genituen *"
0,18,"alde batetik saguen hipokanpoan A ? oligomeroak injektatuz"
0,19,"eta bestetik Alzheimerra garatzen duen sagu transgeniko hirukoitzean ( 3x Tg-AD ) *"
0,20,"non aldaketa hauek oligomeroen kantitatearekin korrelazionatzen zuten ."
0,21,"Emaitza hauen arabera * A ? oligomeroak astrogliosiaren eragile izan daitezke"
0,22,"eta gainera prozesu hau areagotu estres oxidatzailearen ondorioz * ?"
0,23,"1-integrina eta NOX2 ren espresioa aldatuz ."
0,24,"Guzti hau garrantzitsua izan liteke Alzheimerrean ."
0,1,"Garaterm proiektua :"
0,2,"euskararen osasun alorreko erregistroen garapenerako ekarpena ."
1,3,"2008 ikasturtean abian jarri zen GARATERM proiektuaren helburu nagusia da euskararen erregistro akademiko-profesionalen garapen naturala erregistro horien ikerketarekin eta irakaskuntzarekin uztartzeko tresnak eta baliabideak garatzea eta integratzea ."
0,4,"Euskararen erregistro espezializatuen garapena eta erabilera naturala neurri handian eremu akademikoetan gertatu da orain arte ."
0,5,"Lehen eta bigarren hezkuntzan ezartzen dira diskurtso formal orokorraren eta diskurtso espezializatuaren lehen oinarriak *"
0,6,"eta unibertsitateak zubi-lana egiten du oinarrizko hezkuntzaren eta mundu profesionalaren artean ."
0,7,"Unibertsitateko ikasgeletan prestatzen dira etorkizuneko aditu euskaldunak *"
0,8,"eta mundu profesionalean erabiliko dituzten zenbait diskurtso-baliabideren gakoak eta * bereziki *"
0,9,"erabili beharko dituzten diskurtsoen bizkar-hezurra den oinarrizko terminologia ikasten dituzte bertan ."
0,10,"Osasun alorrera etorrita *"
0,11,"askotariko gai espezializatuak irakasten dira EHUko Medikuntza eta Odontologia Fakultatean * Farmazia Fakultatean eta Erizaintzako eskoletan *"
0,12,"eta komunikazio akademiko espezializatuak hizkuntza-baliabide espezializatuak *"
0,13,"eta bereziki terminologia * ezinbestekoak dituelarik *"
0,14,"zalantzarik ez dago askotariko baliabide espezializatuak garatu direla azken hamarkadetan alor akademikoan * besteak beste * irakaskuntzarako material didaktikoetan * eta euskaraz idatzitako doktoretza - eta master-tesietan zein gradu bukaerako lanetan ."
0,15,"Osasunarekin zerikusia duten alor profesionaletan mundu akademikoan baino presentzia mugatuagoa du euskarak *"
0,16,"baina ezaguna da azken aldian gero eta gehiago direla alor klinikoetan ere euskaraz aritu nahi duten pazienteak eta profesionalak ."
0,17,"Ezaguna da mundu akademikoan erabiltzen diren testu-generoak ( esku-liburuak * apunteak * aurkezpenak * lan akademikoak . ) eta mundu profesionalean erabiltzen direnak ( kasu klinikoak * historia klinikoak * osasun-txostenak * artikulu zientifikoak . ) desberdinak direla * eta testu-genero desberdinek diskurtso-balaibide eta fraseologia desberdinak erabiltzen dituztela ."
0,18,"Egun oro har onartuta dago * halaber * ondo garatutako hizkuntzetan terminologia aldatu egiten dela denboran zehar eta komunikazio-egoeren arabera ."
0,19,"Euskararen normalizazioari begira jomugan izan behar dugun egoeran * beraz *"
0,20,"testu-generoei eta komunikazio-egoerei egokitzen zaizkien askotariko hizkuntza-baliabide espezializatuak behar dira ."
0,21,"Gure iritziz * halako baliabideak eskaintzeko *"
0,22,"beharrezkoa da orain arte eguneroko erabileran garatutako hizkuntza-baliabideak deskribatzea eta horien ezagutzan oinarritzea euskara alor berrietara hedatzen laguntzeko tresnak eta baliabideak ."
0,23,"Garaterm proiektuaren barruan zenbait tresna eta baliabide garatu dira alor akademikoetan erabiltzen diren testuak eta terminologia ikusgai egiten joateko :"
0,24,"Garaterm lan-ingurunea * Garaterm corpusa eta Terminologia Zerbitzurako Online Sistema ( TZOS ) ."
0,25,"Baliabide horiek elikatzeari begira *"
0,26,"funtsezkoa da Terminologia Sareak Ehunduz programa * adituen eta hizkuntzalarien arteko elkarlana bideratzeko ezinbestekoa dena ."
0,27,"Osasun alorreko terminologiari buruzko zenbait ikerketa-lan ere egin dira"
0,28,"eta beste zenbait eramaten ari dira aurrera irakasle-adituekiko elkarlan horri esker ."
0,1,"Terminologia-funtzioak galizieran : metodologia-arazoak eta dagozkion konponbideak"
0,2,"Teknologia berrien mundura sartzen ari den neurrian *"
0,3,"eraso terminologiko gogorrak jasaten ari da galiziera *"
0,4,"eta arlo hori ere gaztelerarekiko menpekotasunaren beste adar bat izan daiteke ."
0,5,"Galizierari emandako irtenbide terminologikoekin leundu egin nahi da arazo larri hori *"
0,6,"batetik * gaztelerakadak besterik gabe onartzea saihestuz *"
0,7,"eta * bestetik * gaztelerak moldatutako terminoak bere corpus terminologikora bilduz ."
0,8,"Menpekotasun oso horrek"
0,9,"- komunitatean sortutako hiztegi terminologikoen analisia eginez"
0,10,"ikusia -"
0,11,"Gaz ( x ) funtzio matematiko-terminologikoa dagoela froga dezake * eta Ga ( x ) funtzio terminologikoan eragin osoa daukala ."
0,12,"Bi funtzio esponentzial hauen artean aplikazio bijektibo bat egongo da *"
0,13,"eta galizieraren terminologiaren sorrera moldatuko du ;"
0,14,"hau da * metodologia errealak falta direla utziko du agerian ."
0,15,"Erlazio horrek * bada * hiru modutako irtenbide terminologikoak ugaltzea ekarriko du : gaztelerakadak * & hiperenxebrismoak & * eta sorkuntza terminologikoa ."
1,16,"Arazo horren irtenbidea * beraz * batetik * bi funtzio horien arteko erlazio funtzionala onartzea izango litzateke * eta bestetik * ILG-RAG arauetako 4. printzipioan aipatutakoa onartzea *"
0,17,"bertan esaten denez * ezinbestekoa baita lusofoniako munduarekin lotu beharra"
0,18,"galizieraren terminologia sortzeko ."
0,19,"Galiziera-portugesaren hizkuntz diasisteman sartzea saihesteak * hartara * eragin nabaria sortuko du XXI. mendeko hizkuntza batentzat hain garrantzi handikoa den arlo terminologikoan ."
0,1,"Txinerarako terminologia-eraikitzaile automatizatua"
0,2,"Terminologia berria izan da edozein arlotako garapen azkarraren adierazlea * batez ere zientzien kasuan ."
0,3,"Horren ondorioz * edozein diziplina bizik arazo ugari izaten ditu"
0,4,"terminologia normalizatzean ."
0,5,"Asmatzen diren terminoak sistematikotasunez sortu behar dira *"
0,6,"esanahiari eta erabilerari dagokionean ezin dira anbiguoak izan *"
0,7,"arlo bereko pareko beste termino batzuekin koherenteak izan behar dute ."
0,8,"Hori guztia garrantzitsua da"
0,9,"eta horrela egiten dela ziurtatu behar da ."
0,10,"Hala ere *"
0,11,"hizkuntza handi batek ez badauka berdintasunik ( adibidez * kontinenteko Txinan * Taiwanen eta Hong Kongen erabiltzen den txinerak ) *"
0,12,"diziplina batean erabiltzen diren terminoak termino-banku baten bidez bateratu behar dira ."
0,13,"Termino-banku hori termino berriak erabiltzeko * biltzeko eta gordetzeko irizpideak ematen dituen erakunde batean egon beharko luke ."
1,14,"Komunikazio honen gaia izango da zelan jarri martxan terminoen asmatzaile automatizatu bat eta termino-banku baten zati osagai bilakatu ."
0,15,"Asmatzaile horrek datu-baseak erabiliko ditu * adibidez * dauden terminoen definizioen corpusak * arau sintaktikoen oinarria * lexikoiak ( teknikoak eta orokorrak ) * morfemen datu-baseak ( Yuan et al . * eskuizkribua ) * txinerako hitz-eraketarako arauak ( Lu 1975 ) ."
0,16,"Osagaiak hauek izango dira : egitura-aztertzaile bat * oinarritzat silabak hartzen dituen eraldatzaile bat"
0,17,"( letraldaketa egiteko )"
0,18,"eta asmatzaile bat ."
0,19,"LDOCE esperientzian Alshawi-k erabilitako kontzeptuari jarraitzea eta hitzen ingelesezko definizioekin lan egitea da oinarrizko ideia ."
0,20,"Definizio horien egitura-azterketatik gakohitzak ateratzen dira *"
0,21,"txinerara hitzez-hitzezko itzulpena egin ahal izateko ."
0,22,"Gero * txinerazko gako-hitzen itzulpenak asmatzailean prozesatzen dira *"
0,23,"txinerazko morfemen datu-baseak eta txinerazko hitz-eraketarako arauak erabiliz ."
0,24,"Ondorioa itzulpen alternatiboak izango dira *"
0,25,"gizaki adituek aukera dezaten ."
0,1,"Lanbide-Heziketarako baliabide terminologikoak ematea gutxi erabiltzen eta irakasten diren hizkuntzetan : VOCALL proiektua"
0,2,"VOCALL proiektua Europako Batzordeak sortu du Leonardo programaren babesean ."
0,3,"Proiektuaren helburua lanbide-heziketako ikasleentzako hizkuntza ikasteko baliabide batzuk sortzea da * informatika * bulego-lan eta elektronikaren esparruetan"
0,4,"eta * batez ere * gutxi erabiltzen eta irakasten diren hizkuntzetara zuzenduta * kasu honetan * irlandera * portugesa eta grekoa ."
0,5,"Gutxi erabili eta irakasten diren hizkuntzen kasuan * lexiko-banku eta terminologi bankuen moduko idatzizko baliabideak ez dira behar bezala garatu ikasleentzako laguntzatresna izan daitezkeen aldetik ."
0,6,"Eta hori gogoan hartuta * eta multimedia bidezko CALL izeneko halako egitura baten barruan * esparru horietako bitako termino teknikoekin glosario eleanitzak egin ditugu * partaideen hizkuntzetan ."
0,7,"Tresna hori * gaur egun oraindik prototipoa dena * proiektuko hizkuntza guztietarako berbera izango da *"
0,8,"eta hizkuntza nork bere kontura ikasteko tresna gisa merkaturatuko dugu * bai atzerriko hizkuntza ( 2 H ) ikasi behar dutenentzat * bai lehen hizkuntza ( 1 H ) ikasteko arazoak dituztenentzat ere * lanbide-heziketan eta aipatutako esparruetan * beti ere ."
1,9,"Artikulu honetan * terminologia eleanitza sortzeko metodologia bat proposatuko dugu *"
0,10,"orain arte izan ditugun esperientzietan oinarrituta ;"
1,11,"baina tresnaren beste alderdi batzuk ere azalduko ditugu ."
0,1,"Doppler efektua eta Ohm-en legea : aposizioa vs genitiboa fisikaren terminologian"
0,2,"Hizkuntza tekniko-zientifikoan * nahiko ugariak izaten dira zientzilari baten deitura + izen arrunta bezalako terminoak ."
0,3,"Osagai bien arteko lotura * euskaraz * bi modu desberdinetan gauzatzen dugu ."
0,4,"Alde batetik * hitz-elkartuen eremukoa den aposizioa deritzon baliabidea erabiltzen dugu * Doppler efektua adibidez *"
0,5,"eta bestetik genitiboaren bidez lotzen ditugu osagaiak * Ohm-en legea kasu ."
0,6,"Doppler efektua Doppler deitura zuen fisikariak ikertu eta aurkituriko efektu fisikoa da"
0,7,"eta Ohm-en legea Ohm deitura zuen fisikariak ikertu eta aurkituriko lege fisikoa dugu *"
0,8,"eta egia esan behar badugu *"
0,9,"gure ustez ez dago arrazoirik"
0,10,"Doppler-en kasuan modu batez eta Ohm-en kasuan beste era batez jokatzeko ."
0,11,"Aspaldian buruan biraka daukagun galdera hauxe da * beraz ;"
0,12,"zergatik kasu batzuetan aposizioa eta besteetan genitiboa ? *"
0,13,"zergatik asimetria hau ?"
0,14,"Bigarren osagaiak * hots * izen arruntak badu zerikusirik ?"
0,15,"Gaztelaniarekiko morrontza ote ?"
0,16,"Arazo honi buruzko argi-izpirik aurkitu nahian *"
1,17,"inguruko hizkuntzek nola jokatzen duten aztertu dugu *"
0,18,"nola edo halako ondoriorik ateratzeko asmoz ."
0,19,"Azterketa-eremutzat UZEIk argitaraturiko FISIKA HIZTEGIA hartu dugu *"
0,20,"euskara * gaztelania * frantsesa eta ingelesaren arteko azterketa konparatiboa burutu nahi izan dugula ."
0,1,"Toponimoen normalizazio lanetan geografiako terminologiak dituen arazoak"
0,2,"Eusko Jaurlaritzako Hizkuntza Politikarako Sailordetzako Ikerketa eta Informaziorako Zuzendaritzak eskatu zidan txosten baten edukian oinarritzen da * hain zuzen * Nazioarteko Terminologia Biltzarrean aurkeztu nahi dudan komunikazioa ."
0,3,"Donostian aurkeztu nuen txostena joan zen azaroan Euskararen Aholku Batzordearen baitan Toponimiako Batzorde Bereziak egindako lehenengo bileran ."
0,4,"Geografiako terminologia normalizatzeko premia * eta zehatzago esanda * toponimiarekin loturik dagoen terminologia normalizatzeko premia *"
0,5,"EAEko toponimia normalizatzeko lanak egitean"
0,6,"sortu zen * azken hamar urteotan Deustuko Unibertsitateko DEIKER Institutuak egiten diharduen lanen barruan ."
0,7,"Geografiaren normalizazioa egoera eskasean aurkitzen da EAEn eta Nafarroan *"
0,8,"gure inguruan egunero geografiako lexikoa erabiltzerakoan"
0,9,"ikus daitekeen anarkiak azaltzen duen moduan :"
0,10,"mapak * bideetako errotulazioa * testu liburuak * komunikabideak * etabar ."
0,11,"Bakoitzak bere aburuen araberako geografiako terminologia erabiltzen du *"
0,12,"eta horrela * egoera nahasia da * eta koherentziarik gabea ."
0,13,"Nazio Batuek geografiako izenen normalizaziorako 1967an Genoan egindako Lehenengo Biltzarrean gomendioak egin zituzten geografiako terminologiari buruz eta"
0,14,"glosarioak egiteko ."
0,15,"Entitate geografikoen izaeraren azterketari buruzkoa da 19 A gomendioa :"
0,16,"& Eskualde jakin batean entitate geografikoek izena badute *"
0,17,"entitate horien izaerari buruzko azterketei ekiteko gomendioa egiten da ; baita entitate horiek izendatzeko erabilitako hitzen esanahi desberdinei buruz ere ... &"
1,18,"Komunikazioan landuko ditugun alderdiak zehaztu baino lehen *"
1,19,"toponimo kontzeptuaren definizioa emango dugu *"
0,20,"geografiako terminoarekin duen loturari dagokionean ."
0,21,"Definizioz * toponimoa edo izen geografikoa hauxe da :"
0,22,"& izen propio bat da *"
0,23,"eta osagai espezifiko bat dauka * eta gehienetan * baita osagai komun edo orokor bat ere ."
0,24,"Entitate geografikoaren izaera"
0,25,"orokorrean hartuta"
0,26,"identifikatzen du azken osagai horrek *"
0,27,"eta osagai espezifikoak * aldiz * modu partikularrean identifikatzen du & ."
0,28,"Esate baterako * Peña de Anboto * Avenida Ramón y Cajal * Río Ibaizabal * Alto de la Horca ..."
0,29,"Toponimo definizioa bera da termino geografikoaren garrantzia ikusarazten diguna ;"
0,30,"are gehiago * toponimoen normalizazio lanetan bi bertsio proposatzen direla kontuan hartzen bada ( euskara eta gaztelera ) ."
0,31,"Horrek esan nahi du *"
0,32,"hala * oso goitik hartuta *"
0,33,"osagai orokorra itzuli egin daitekeela * eta osagai espezifikoa bat ere aldatu gabe utzi behar dela ."
0,34,"Adibidez * goian aipatutako toponimoak honela normalizatuko lirateke euskaraz : Anbotoko atxa * Ramón y Cajal etorbidea ( ? ) * Ibaizabal * La Horca gaina ( ? ) ."
0,35,"Jarraian zenbait gogoeta puntu aipatutako ditugu eskuetan darabilgun gai honen gainean :"
0,36,"1. - Ez dugu ezagutzen osagai orokor askoren esanahi zehatza : & alto & * & gaina & ( bortua * mendia * gailurra ... ) ."
0,37,"2. - & Normalizatutakoa & termino geografikoa edonola esleitzen da :"
0,38,"adibidez * Deustuko auzoan bi & etorbide & aurkitzen dira *"
0,39,"eta egia esan * ez lukete termino bera eduki behar :"
0,40,"Avenida Ramón y Cajal ( kalea ) eta Avenida Lehendakari Agirre ( etorbidea ) ."
0,41,"3. - Ez dago geografiako terminologia normalizaturik :"
0,42,"adibidez *"
0,43,"& avenida & terminoa itzultzeko"
0,44,"& ibilbidea & * & etorbidea & * & pasealekua & etab . erabiltzen dira * udal bakoitzaren arabera * edo"
0,45,"& pico & itzultzeko *"
0,46,"& gailur & * & haitzorrotza & * & haizpunta & * & mokorra & * & mokoa & * & punta & * & tontorra & ... ikerketa egin duen pertsonaren edo erakundearen arabera ( DEIKER * Elhuyar * Nafarroako Gobernua * Euskaltzaindia ... ) ."
0,47,"Aurkezpen horren ondoren * komunikazioak gai hauek hartuko ditu :"
1,48,"1. - Arazoen analisia & geografiako terminologiaren erabiltzailearen & ikuspuntutik ."
1,49,"2. - Toponimia normalizatzeko lanen barruan geografiako terminologia normalizatzeak daukan garrantzia eta hori egiteko dagoen premia ."
0,50,"Nazio Batuen gomendioak eta espezialistenak bilduko dira ."
1,51,"3. - Deustuko Unibertsitateko DEIKER Institutuak toponimia normalizatzeko lanetan termino geografikoari eman zaion tratamendua laburbilduko da ."
1,52,"4. - Ondorioak ."
1,53,"Galderak eta iradokizunak ."
0,1,"Fe-Al oinarritzat duten intermetalikoak"
0,2,"Azken urte hauetan industria desberdinek apostu sendo bat egin dute FeAl aleazioen garapenerako * bereziki aplikazio estrukturaletarako ."
0,3,"Izan ere * Audi enpresak 1994ean Neckarslum herrian Aluminioaren Zentrua eraiki zuen ( duela bost bat urte Aluminioa eta Eraikuntza Arina Diseinurako Zentrua izenez berbaitaiatua ) *"
0,4,"bertan konpaniaren ikonoa den A8 autoa sortuz ."
0,5,"Aleazio hauen ezaugarri handienetako bat da * egituraren edozein desberdintasuna edo aldaketa aleazioen portamolde magnetikoan zuzenean islatzen dela ."
0,6,"Horrela * nahikoa da mailu batekin * adibidez * apurtxo bat mailukatzea"
0,7,"seinale ferromagnetikoaren handipen bortitza gertatzeko ."
0,8,"Gainera * kontzentrazioaren aldaketa oso txikiek ezaugarri magnetikoaren aldaketa handiak eragiten dituzte ."
0,9,"Bereziki aipatzekoa da Fe70Al30 aleazio ordenatuaren inguruko aleazioen portamolde magnetikoa :"
0,10,"tenperatura jaistean"
0,11,"asetasun magnetizazioa"
0,12,"( handitu beharrean *"
0,13,"ferromagnetiko arruntetan gertatzen den bezala )"
0,14,"txikiagotu egiten da ."
0,15,"Portamolde hori *"
0,16,"duela hainbat urte lehen aldiz behatu arren *"
0,17,"oraindik ez da erabat ulertzen ."
0,18,"Ez da beraz harritzekoa * Fe-aberats diren FeAl aleazioak & froga-eremu & oso aproposatzat kalifikatuak izatea"
0,19,"magnetismoaren oinarrizko teoriak eta hipotesiak frogatzeko ."
1,20,"Talde honek FeAl sistemaren fase ordenatuetan zein aleazio horien desordenamenduaren ikerketan lan eskerga egin du"
1,21,"eta horretan dihardu ."
0,22,"Ikerketa horiek burutzeko esperimentuak zein kalkulu elektroniko autobateragarriak erabiltzen dira ."
0,23,"Esperimentuen alorrean fakultateko laborategietan ditugun : Mossbauer espektroskopia * mota desberdinetako neurketa magnetikoak * kalorimetria * X-izpiak etabar erabiltzen ditugu ;"
0,24,"halaber * nazioarteko neutroi zein sinkrotoi laborategi erraldoietako erabiltzaileak gara ."
0,25,"Arlo teorikoan kalkulu elektroniko autobateragarriak LMTO eta VAS P kodeen bidez * bereziki ."
0,26,"Ikerketa horren helburu nagusia jokamolde magnetiko arraro horien ulertzea da *"
0,27,"neurriko aluminiuroak diseina ahal izateko ."
0,28,"Material horien propietateak ( bereziki mekanikoak ) asko hobetu daitezkeenentz hirugarren elementu bat gehituz *"
0,29,"hirugarren elementu horren eragina ere sistematikoki ikertzen dugu ."
0,30,"Azken urte hauetan gai honekin loturiko 2 doktorego tesi irakurri dira :"
0,31,"- - Estibaliz APINAN IZ FDE Z de LARR INOA & Theoretical and experimental study of the relationship between structural and magnetic properties in Fe-Al alloys & Julio de 2003."
0,32,"- - Damian MART IN RODR IGUE Z & Estudio sobre la influencia del orden intermetalico en las propiedades magneticas de las aleaciones Fe-Al ricas en Fe & Febrero de 2007."
0,1,"Tektonika * sedimentazio eta fluido-ihesak Euskokantauriar arroko Ipar Ertzeko erdi Kretazeoan"
0,2,"Euskokantauriar Arroaren Kretazeo ertaineko ( orain dela 125-100 milioi urte ) bilakaera Bizkaiko Golkoaren irekitze-prozesuaren ondorioa da ."
0,3,"Garai hartan metaturiko sedimentuek erregistratu zituzten arroan izandako prozesuak eta kontrol nagusiak * besteen artean tektonika * sedimentazioa eta fluidoen ihesak ."
0,4,"Arroaren iparreko ertzean hiru prozesu hauen arteko erlazioa oso nabaria da *"
1,5,"eta erlazio honen azterketa da * hain zuzen ere * ikerketa-lerro honen xede nagusia ."
0,6,"Erregistro estratigrafikoaren ( arroken ) azterketaren bitartez interpretatu dira prozesu bakoitzaren ezaugarriak eta aldakortasuna ( espazioan eta denboran ) eta horien arteko harremana ."
0,7,"Orain arte eginiko azterketen arabera * tektonika da sedimentazioa eta fluido-ihesak kontrolatzen dituen prozesu nagusia ."
0,8,"Ikerketa-lerro honetan aurrera eramaten diren arloz-arloko azterketa eta erabilitako metologia nagusiak ondoren zehazten dira ."
0,9,"Egitura tektoniko sinsedimentario ugari ageri dira ikerketa-eremuan * failak zein tolesak ."
0,10,"Hauek ezaugarritzeko erabili diren metodologia nagusiak ondorengoak dira : kartografia * analisi estrukturala * eta metakin sintektonikoen datazioa eta fazie-analisia ."
0,11,"Metodo hauen bitartez jakin ahal izan da * besteak beste * egitura bakoitzaren adina *"
0,12,"jarduera nolakoa izan zen *"
0,13,"esfortzu tektoniko nagusien norabideak * eta eragin zuen deformazioaren ratioak ."
0,14,"Erdi Kretazeoko erregistro estratigrafikoa osatzen duten arroken azterketaren bitartez * ipar ertzeko unez-unezko paleogeografia ezagutzea dugu helburu * hots * garai hartako ingurune sedimentarioen ezaugarriak eta beren banaketa espaziala zehaztea ."
0,15,"Xede hau lortzearren erabili ditugun metodo eta teknika nagusiak ondokoak dira : zutabe estratigrafikoen altxaketa eta korrelazioa * fazie-analisia * paleokorronteen neurketa * karbonatozko mikrofazieen analisia * unitate estratigrafikoen bereizketa eta dataketa ( fosilak ) * eta arkitektura deposizionalaren zehaztea ."
0,16,"Itsaspeko sedimentuen baitatik fluidoek ihes egin zuten Kretazeo ertaineko zenbait alditan *"
0,17,"garaiko itsas hondo anoxikoan iturriak sortu zirelarik ."
0,18,"Iturriei zerien fluidoak"
0,19,"hidrokarburotan ( metano eta petrolio ) aberatsak zirenez"
0,20,"mikroorganismo kimiosintetikoek hidrokarburoen oxidazio anaerobikoa eragin zuten sulfatoaren erredukzioaren bitartez *"
0,21,"eta honen ondorioz karbonato autigenikoak hauspeatu ziren bertan ."
0,22,"Karbonato hauei lotuta"
0,23,"fauna kimiosinbiotikoen fosilak ( bibalbioak batez ere ) agertu dira ."
0,24,"Karbonato autigenikoen azterketa multidisziplinarraren bitartez interpretatu ahal izan da ihes egindako fluidoen eta fluxuen ezaugarriak zeintzuk ziren * hala nola fluidoen tenperatura * hidrokarburo-aberastasuna * hidrokarburo motak ( metano edo petrolio ) * hidrokarburoen jatorria eta fluxuen intentsitatea ."
0,25,"Aipatu"
0,26,"fluxu eta fluidoen ezaugarriak zehazteko"
0,27,"zenbait analisi mota egin ditugu karbonato autigenikoetan * esate baterako analisi paleontologikoak * petrologikoak * geokimiko inorganikoak ( karbono eta oxigeno isotopo egonkorrak ) eta geokimiko organikoak ( karbono isotopo egonkorrak ) ."
0,1,Ekosistemen osasunaren ebaluazioa
0,2,& Ingurumen Osasuna & paradigma 80. hamarkadaren amaieratik landu da .
0,3,Berriki * ingurumen toxikologian gertatutako funtsezko aurrerakuntzek paradigma hori deszifratzeko berebiziko garrantzia duten ekarpenak ekarri dituzte *
0,4,eta 2005. urtean Ingurumen Osasunaren Sareak ( Alemania-Kanada ) ikerketa-esparru honen lehentasunak ezarri zituen * besteak beste : ( a ) tresna bioanalitikoen ( biomarkatzaileak * biosaiakuntzak * biosentsoreak ) garapena * balidazioa eta aplikazioa ; ( b ) kutsatzaile kimiko berrien arriskuaren ebaluazioa ; ( d ) tresna analitiko berritzaileen ( genomika * proteomika ) balidazioa ; ( e ) toxikologia ( giza-osasuna ) eta ekotoxikologiaren ( ingurumen osasuna ) arteko bateratze kontzeptual eta metodologikoa ; eta ( f ) zientifikoki lortutako datuen eta politika arautzaileen arteko harmonizazioa .
0,5,BZIT taldea *
0,6,Ingurumen Osasunaren paradigma horren aurreratzean
0,7,partehartzaile aktiboa da nazioarte mailan .
