0,14,"Azken urte hauetan * CDan inplikaturik dauden beste zenbait lokus berri identifikatu da *"
0,15,"baina bakoitzaren ekarpena oso txikia da *"
0,16,"eta heredagarritasunaren %5 gehiago baino ez da argitu ."
1,17,"Gure taldean *"
0,18,"asoziaturiko gene berriak identifikatu eta patogenian duten eginkizuna ulertzeko helburuekin"
1,19,"lanean dihardugu ."
0,20,"Alde batetik * erantzun immunearen zenbait generen polimorfismoak ( SNP * kopia-kopurua * etab . ) analizatu eta genotipo-fenotipo harremanak ezartzeko bidean * asoziaturiko lokusen ikerketa funtzionalak burutzen ari gara ."
0,21,"Bestetik * zeliakoen hesteetako biopsieta egindako adierazpen microarray-en azterketa bidez *"
0,22,"gaixotasunaren bilakaeran aldatzen diren bidezidor biologikoak irudikatu * gene izangaiak aukeratu eta SNPen asoziazio azterketak egiten ditugu ."
0,23,"Sistema Biologiaren ikuspuntutik * bidezidorrak beren osotasunean hartu eta geneen arteko elkarrekintzak ere ulertu nahi ditugu ."
0,24,"Bestaldetik * hesteetako ehun eta eredu zelularren kulturetan * NFk B bidezidorraren inhibizioak dituen ondorioak ikertzen ari gara * etorkizuneko terapia lagungarrien bila ."
0,1,"E2F transkripzio faktoreen funtzioak aztertzen genetikaren laguntzaz ."
0,2,"E2F transkripzio faktoreak ( E2F1etik E2F8ra ) ziklo zelularraren makineriaren osagai garrantzitsuak dira ."
0,3,"Hala ere * oraindik eztabaida ugari dago faktore hauen funtzioari buruz ."
0,4,"Esate baterako * oraindik zehaztu gabe dago E2F proteinek zikloa bultzatu ala inhibitu egiten duten edota transkripzioa aktibatu ala erreprimitu egiten duten ."
1,5,"Gure ikerketa taldea E2F1 eta E2F2 faktoreen erregulazioa eta funtzioa ikertzen ari da nagusiki *"
0,6,"horretarako sagu & knockout & direlakoak ( KO ) sortu eta karakterizatu ditugularik ."
0,7,"E2F1-/- saguek arazoak dituzte timoko linfozitoen garapenean *"
0,8,"sentiberagoak dira tumoreak garatzeko orduan *"
0,9,"guruin exokrinoen displasia dute eta baita atrofia testikularra ere ."
0,10,"E2F2-/- saguetan bestalde * fenotipo autoinmune baten garapena ikusten dugu ."
0,11,"Ikerketa hauek aditzera eman digutenez *"
0,12,"E2F1 eta E2F2 faktoreek funtzio desberdinak betetzen dituzte *"
0,13,"eta oraindik ez da beraien arteko konpentsazio maila ezagutzen ."
0,14,"Oraintsu lortutako emaitzek adierazten digutenaren arabera * honako baieztapen hauek egin ditzakegu : 1 ) E2F1 eta E2F2 aldi berean galtzeak ( DKO ) hiperproliferazioa dakar zelula hematopoietikoetan ."
0,15,"Beraz * E2F1 eta E2F2 transkripzio faktoreak ziklo zelularraren errepresoreak direla ondorioztatu dugu ."
0,16,"2 ) Bestalde * E2F1 eta E2F2 galtzearen eraginez gertatzen den ugalketa zelular aberranteak ondorio latzak dakarzkio zelulari ."
0,17,"Izan ere * DNA kaltetu egiten da egoera hiperreaktibo honetan *"
0,18,"eta p53-ren bidezidorra aktibatzen da *"
0,19,"zelula seneszentziarantz bultzatuz ."
0,20,"Emaitza hauen arabera * ugalketa zelularra sistema konplexu batek kontrolatzen duen prozesua dela ondorioztatzen dugu ."
0,21,"Sistema horretako osagai nagusi batzuk E2F transkripzio faktoreak direla aurkitu dugu *"
0,22,"inhibitzaile funtzioa betetzen dutelarik ."
0,23,"Faktore hauek galduko balira *"
0,24,"bigarren sistema bat aktibatuko litzateke *"
0,25,"p53 tumore ezabatzaileak kontrolatutakoa *"
0,26,"proliferazio aberrantea geldiarazi eta tumorearen sorrera ekidituko lukeena ."
0,1,"Unibertsitatea Garapenerako Lankidetza Deszentralizatuan : Euskal Autonomia Erkidegoko kasua ."
0,2,"Garapenerako Lankidetza Deszentralizatuak *"
0,3,"gaur egun leku askotan atzerakada jasaten ari den arren *"
0,4,"garapenerako lankidetzaren ohiko erlazio eta jarduteak berritzea ekarri du ;"
0,5,"lankidetza-eragile eta harremanei arreta berezia eskaini die"
0,6,"eta lankidetza eraldatzailea ahalbidetu duten aukerak sortu ditu ."
0,7,"Garapenerako lankidetzarekiko konpromiso sendoenetakoa duen autonomia-erkidegoa izaki *"
0,8,"Euskal Autonomia Erkidegoaren kasua esanguratsua da testuinguru honetan ."
1,9,"Hori dela - eta * unibertsitateak EAEko erakunde nagusien garapenerako lankidetza-politikan izan duen papera aztertu da ."
0,10,"Azterketa honek berebiziko arretaz barne hartu ditu ondorengo elementu biak :"
0,11,"alde batetik *"
0,12,"euskal lankidetzaren hastapenetatik gaur egun arte lankidetza-politikak diseinatzeko orduan"
0,13,"unibertsitateari esleitu zaion papera *"
0,14,"eta beste alde batetik *"
0,15,"1988tik 2008ra doan hogei urteko tartean aipatu politikak ezartzean"
0,16,"bete duen papera ."
0,1,"EAEko Fundazioen Legea : funtzionamendu eta jardueren azterketa Zuzenbide * Ekonomia eta Kontabilitatearen ikuspegitik ."
0,2,"Euskal Parlamentuak Fundazioen Lege Aurreproiektua aurkeztu du *"
0,3,"eta * beraz *"
0,4,"lege-tramiteak igaro ondoren *"
0,5,"legeria berria izango dugu erakunde horientzat ."
0,6,"Arrazoiak * batez ere * honako hauek dira :"
0,7,"gizartean daukaten gero eta garrantzi handiagoa * 1994tik indarrean dagoen legeriaren eguneratzea * eta beraien esku dauden funtsen kudeaketan gardentasuna * efikazia eta efizientzia bezalako kontzeptuak barneratzeko beharrizana * emakume eta gizonen berdintasuna eta baliabide publikoen benetako kontrola ."
1,8,"Artikuluak aurreproiektutik ateratako berritasunak eta aldaketak aztertzen ditu ."
0,9,"Horrela * haren inplikazio teknikoei eta fundazioen jardueran izango dituen eraginei buruzko hausnarketa eta ondorioak garatu dira ."
0,1,"Herri Administrazioen erosketa eta kontratazio iraunkorreko jardunbide egokiak ."
0,2,"Erosketa eta Kontratazio Publiko Iraunkorra ( EKPI ) Herri Administrazioek iraunkortasunaren alde jarduteko duten tresna erabilgarrietako bat bezala identifikatu da * bereziki sektore publikoak ekonomian leku nagusia duen herrialdeetan ."
0,3,"Tradizionalki * Erosketa eta Kontratazio Publikoaren ( EKP ) arduradunek arlo ekonomikoari bakarrik erreparatu diote ."
0,4,"Baina *"
0,5,"ingurumen-irizpideak zein irizpide sozial eta etikoak barneratuz *"
0,6,"iraunkortasunaren alde egin dezakete ."
1,7,"Beraz * artikulu honen helburua zera da *"
0,8,"garapen iraunkorraren testuingurua kontuan izanik *"
1,9,"EKPren prozesuari loturiko legeesparruak izan duen bilakaera eta EKPI praktikan jartzeko dauden aukerak aztertzea ."
0,10,"Horrekin batera * mundu-mailako zenbait Herri Administraziok aurrera eraman dituzten hainbat jardunbide egoki ere jasoko dira ."
0,1,"Oinarrizko errentaren proposamena Nafarroan eta Euskal Autonomia Erkidegoan ."
1,2,"Lan honen helburua"
0,3,"herritar bakoitzaren ezaugarriak kontuan hartuz"
1,4,"oinarrizko errentaren zenbatekoa kalkulatzea da ."
0,5,"Oinarrizko errentaren kopurua zehazteko"
0,6,"gure bizitzarako ezinbestekoak diren ondasunak erabiliko ditugu *"
0,7,"hau da : janaria ; jantzia eta oinetakoak ; etxebizitza eta garraio publikoa ."
0,8,"Horretarako * 2010eko Familiaren Aurrekontuari buruzko Inkestaren mikrodatuak ( EPF-FAI ) aztertuko dira ."
0,9,"Inkesta horretatik * premiazko eta oinarrizko kontsumo-ondasunen gastuak zehazten diren familiaren ezaugarri nagusiak ezagutuko dira ."
0,10,"Adierazgarrienak * honako hauek dira :"
0,11,"herriaren tamaina * lanaren jarduera * adingabekoen kopurua eta etxeko sostengatzailearen adina ."
0,12,"Ezaugurri edo faktore garrantzitsu horiek aztertzeko"
0,13,"koantilen bitartezko erregresio-eredu bat erabiliko da ."
0,1,"Aktiboen arrisku-balioa Monte Carlo simulazioaren bitartez ."
0,2,"Arriskuan dagoen balioa edo VaR ( Value at Risk ) * datu bakar batekin balio baten arriskua laburbiltzen duen estatistikako neurria da *"
0,3,"non galerak merkatuaren mugimendu normalen ondorioz sortzen diren ."
0,4,"Galerak VaR-a soilik gainditu dezake merkatuko mugimendu anormaletan"
0,5,"eta * beraz * hori gertatzeko probabilitatea txikia da ."
0,6,"Balio hau zehazteko"
1,7,"kutxako fluxuak proiektatu behar ditugu"
1,8,"eta horretarako simulazio-teknikak erabiliko ditugu ."
0,9,"Teknika horien bitartez maiztasun-banaketa egingo dugu"
0,10,"eta * ondoren * ausazko zenbakiak sortuko ditugu maiztasun-banaketa horren arabera ."
0,11,"Horrekin * etorkizunean gerta daitezkeen milaka emaitzak lor ditzakegu"
0,12,"eta * beraz * posible da emaitza fidagarriak lortzea *"
0,13,"erabakiak hartzeko laguntzen gaituena ."
0,1,"Lidergoa eta Kapital Emozionalaren kudeaketa enpresetan ."
0,2,"Enpresetan aktibo ukiezinak bi eratakoak izan daitezke : a ) aktibo intelektualak * & Kapital Intelektual & kontzeptuak jasotzen dituenak eta UZTAROko 66. alean aztertu genituenak ( González Simón eta Guenaga * 2008 ) * eta b ) aktibo emozionalak * & Kapital Emozional & kontzeptuaren baitan biltzen direnak eta artikulu honetan aztertuko ditugunak ."
0,3,"Lidergo-faktorea aktibo ukiezin estrategikoa da enpresetan"
0,4,"bai & Kapital Intelektuala & bai & Kapital Emozionala & bultzatzeko ."
0,5,"Emozioak benetako aktibo produktiboak dira enpresarentzat ;"
0,6,"gizakiarentzat * ordea * emozioak & giza garapen integralaren & funtsezko osagaiak dira ."
1,7,"Artikulu honetan aztergai izango ditugu lidergo eraginkor bat lortzeko Adimen Emozionalaren dimentsioak eta ezaugarriak ."
0,8,"Horrez gain * emozionalki adimentsuak diren liderren gaitasun bereizgarriak ere bistaratuko ditugu ."
0,9,"Eta * azkenik *"
0,10,"Adimen Emozionalean oinarrituta *"
0,11,"liderren tipologia bat proposatuko dugu ."
0,1,"Natura-eremu babestuen balorazio ekonomikoa Euskal Herrian : berrikusketa bibliografiko bat ."
0,2,"Ingurumen-ondasun eta zerbitzuen gaineko balorazio ekonomikoa ebaluazio-tresna erabilgarri gisa azal daiteke * bereziki natura-eremu babestuen ( NEB ) politikak gero eta garrantzi handiagoa eskuratzen duen testuinguruetan ."
0,3,"Nahiz eta NEBen gaineko balorazio ekonomikoak tradizio luzea duen *"
0,4,"Euskal Herriko NEBen gain egindakoak oraintsukoak dira ."
1,5,"Artikulu honek balorazio ekonomiko horiek jasotzen dituzten ikerlanen berrikusketa bibliografikoa egiten du ."
0,6,"Egindako azterketak disparekotasun nabarmena azaltzen du emaitzei dagokienez *"
0,7,"zeinak neurri handian balorazio-ariketetan definitutako ingurumen-ondasun eta erabilitako metodologien menpe dauden ."
0,8,"Horrekin batera * NEBen izendatze eta garapenean arrazoi ekonomikoez gain beste era batzuetako arrazoiak kontuan hartzeko beharra ere azpimarratzen da ."
0,1,"Lidergoa eta enpresa : lidergorako potentziala * jatorria eta enpresako rol nagusiak ."
1,2,"Artikulu honetan * enpresa-munduan lider izateko behar diren ezaugarriak ( lidergorako potentzialaren oinarriak ) aztertu ditugu *"
0,3,"ezaugarri horien jatorria ( berezkoa nahiz kanpoan lortutakoa ) agerian utziz"
0,4,"eta lidergo horrek beste pertsonen jokabidean izan dezakeen eraginaren maila edo intentsitatea bistaratuz ."
0,5,"Era berean * enpresa ororen sorrera eta biziraupenaren oinarrian dauden hiru rol nagusiak ( enpresaburu ekintzailea * zuzendari exekutiboa eta enpresa-liderra ) bereizi eta tipifikatu ditugu *"
0,6,"edozein enpresaren & gidaritza integrala & aurrera eramateko beharrezkoa baita hiru rol horiek modu egokian egikaritzea ."
0,1,"Euskal sektore aeronautikoa ."
0,2,"Eraketa * egoera eta berrikuntza-sistema sektorialeko eragileak Aeronautika ekonomiak azken urteetan izan duen bultzatzaile nagusietako bat da ."
0,3,"Bertan hainbat alor lotzen dira : alde batetik teknologia * zeina etengabe ari den aldatzen sektorean ; bestetik kalitatea * eta * azkenik * segur-tasuna ."
0,4,"Berez oso polarizatua dagoen sektorea da *"
0,5,"bai herrialde produktoreei begiratuz ( Amerikako Estatu Batuak * Europa * Kanada * Brasil eta herrialde gutxi batzuk ) *"
0,6,"bai hegazkin mota bakoitzean dagoen oligopolioa kontuan hartuz ( Airbus eta Boeing hegazkin handietan eta 15-20 produktore tamaina ertaineko hegazkinen kasuan ) * baita produktu motaren arabera ( hegazkinen produktore / ensanblatzaile gutxi * motorren produktore gutxi eta lurreratze-trenen produktore gutxi ) ."
0,7,"Euskal Autonomia Erkidegoko aeronautika estatu osoko % 25 izatera ere iritsi da *"
0,8,"nahiz eta hegazkin-produktorerik izan ez ."
1,9,"Artikulu hau aireontzi-gintzan oinarrituko dugu batez ere *"
0,10,"nahiz eta sektoreak espazioa ere landu dezakeen ."
0,11,"Arrazoia honako hau da :"
0,12,"espazioak euskal aeronautikan duen pisua oso txikia da"
0,13,"eta fakturazioaren % 3 soilik da ."
0,14,"Horren ondorioz * sektore honetan gehien landu dugun arloa aireontzien produkzioa izan da * egiturak * sistemak * motorrak eta ekipamendua ."
0,1,"Landa-garapen politika eta ingurumenarekiko harremana Euskal Autonomia Erkidegoan ( 1992-2008 ) ."
0,2,"Landa-garapeneko politikek *"
0,3,"eremu horietako ohiko jardueren sustapena eta berregituratze sozioekonomikoa bultzatzeaz gain *"
0,4,"lurralde-antolaketa zein ingurumen-esparru gero eta garrantzitsuagoak barneratu dituzte beren proposamenetan ."
1,5,"Artikulu honek horixe aztertzen du * zein izan den landa-garapen politikaren ingurumentze prozesua Euskal Autonomia Erkidegoan * alegia ."
0,6,"Basogintza eta nekazaritza-ingurumen neurriez gain * prozesu honetan arreta berezia merezi du Natura Eremu Babestuen politikak *"
0,7,"zeina neurri handian landa-garapenekoarekin uztartu egiten den funtzionalki zein kronologikoki ."
0,1,"EAEko etxebizitza-politika garapen iraunkorraren argitan ."
1,2,"Artikulu honetan etxebizitza-politikaren eta garapen iraunkor edo jasangarriaren gainean sakondu da ."
0,3,"Izan ere * etxebizitzak eta etxebizitza-politikak zeresan handia sortu dute azkenaldian *"
0,4,"baina ez horrenbeste agian ingurumen eta garapen iraunkorraren ikuspegitik azterturik ."
0,5,"Azterlan honetan * lehenik eta behin * etxebizitza garapen iraunkorraren marko teorikoan kokatu da *"
0,6,"ingurumen-dimentsioak eman dituen eztabaida nagusiak jasoz : besteak beste * hiri-ereduaren gainekoa * edota lurzoruaren erabileraren gainekoa ."
0,7,"Bigarrenik * testuinguru teoriko hau oinarritzat harturik EAEko etxebizitza-politika eta planeamendua aztertu dira *"
0,8,"aurretik aurkeztutako eztabaidak gurean zertan gauzatzen ari diren ikusteko asmoz ."
0,9,"Eta hirugarrenik * EAEko garapen iraunkorraren eredu gisa proposatu den kasu bati buruz hitz egingo da * Donostiako Antondegi auzuneari buruz * hain zuzen ."
0,10,"Amaitzeko * ondorioak azalduko dira * aurretik garatutako eta ikasitakoren laburpen modura ."
0,1,"Birikietako tuberkulosiak tratatzeko kolapsoterapiapean dauden pazienteen garapena ."
0,2,"Farmako tuberkulostatikoak agertu arte *"
0,3,"biriketako tuberkulosia tratatzeko erbiltzen ziren bi teknika * torakoplastia eta pneumotorax terapeutikoa dira ."
0,4,"Pneumologoak gaur * arnas gutxiegitasuna eramaten duten pakipleuritisean * bular kaiolaren itxuragabetasunean eta eskoliosian dautzan ondoriozko konplikazioei egin behar die aurre ."
1,5,"1996ko urtarriletik 1996ko ekainera arte * kolapsoterapia hartzen duten 30 gaixo * batez beste 70.8 # 17 urtekoak ( 60-83 urte ) * aztertu ditugu guztira ."
0,6,"Prozedura kirurgikoak duela 45 # 5 urte burutu ziren"
0,7,"eta hurrengo hauetan zeutzan : Alde bateko torakoplastia 13 kasutan ( 7 eskuineko aldean eta 6 ezkerrekoan ) ; Pneumotoraxa 15 kasutan ( 7 eskuinekoak eta 8 ezkerrekoak ) ; alde bietako torakoplastia kasu baten eta torakoplastia eta pneumotoraxen konbinazioa beste kasu baten ."
0,8,"Gaixo bat arnas azidosian aurkitzen zen ;"
0,9,"bostek * aldiz * arnas alkalosi kronika zeukaten ."
0,10,"Zazpi kasutan hiperkapnia nabiritzen zen eta 26 kasutan hipoxemia ."
0,11,"Bederatzi gaixok bikarbonato-euspena zeukaten ."
0,12,"%90tik beherako oxigeno-asetasuna * sei kasutan baino ez zen egiaztatu ."
0,13,"Gaixo guztiek zeukaten aireztapen gutxiegitasuna ;"
0,14,"hamar kasutan butxaketa-motakoa zen"
0,15,"eta gainerakoetan ezbutxaketakoa edo mistoa zen ."
0,16,"Sei kasutan gaixoek gaueko VMDa hartzen zuten ( bostek BIPAP eta batek bolumetrikoa ) ;"
0,17,"sie kasu hauetatik bostek *"
0,18,"VMD instalatu aurretik"
0,19,"etxeko oxigenoterapia kronikoa ( EOK ) zeramaten ."
0,20,"Azpimarratzekoa da gaueko VMDa hartzen zuten gaixoetariko lauri EOKa kendu ahal izan zitzaiela ."
0,21,"Gure emaitzek iradokitzen dute kolapsoterapiarekin egindako tratamendutik hamarkada batzuk geroago arnas alterazio kronikoak daudela aireztapen defizit baten emaitzarekin ;"
0,22,"eta egiaztatu da etxeko aireztapenarekin egindako tratamenduak erantzun ona izan duela ."
0,1,"Burezur kanpoko lesio karotideoen tratatze kirurgikoa : 10 urteko esperientzia ."
1,2,"Burezur kanpoko lesio karotideoen tratatze kirurgikoan gure taldeak 10 urtetan zehar bifurkazio karotideoaren endarterektomia bitartez izandako esperientzia aurkezten dugu ."
0,3,"Bereziki azpimarratu nahi ditugu hura burutzeko kontrol peroperatorioa shunt endoluminalik gabe eta emaitza goiztiarrak ."
0,1,"Erigarritasuna eta tolerantzia 392 pazienteengan ekografikoki bideratutako prostataren biopsian ."
0,2,"Garrantzitsua iruditzen zaigu azterketa egin baino lehen * gaixoei informazio zehatza aurreratzea ."
0,3,"Horrela *"
0,4,"bere zalantzak argituz *"
0,5,"hobeto egingo diote aurre azterketari ."
0,6,"Era berean * froga guztiz jasangarria dela egiaztatzea nahi genuke ."
1,7,"Ekografikoki Bideratutako Prostataren Biopsia ( EBPB ) egindako lehenengo seiehun ( 600 ) gaixoei borondatezko inkesta zuzendu genien"
1,8,"eta bere erantzunak baloratu ditugu ."
0,9,"Biopsia egiteko *"
0,10,"pistola automatikoa 18 Gko orratzarekin erabili dugu ."
0,11,"Prostataren lobulo lateral bakoitzetik hiru ( 3 ) lagin atera ditugu ."
0,12,"Kasu batzuetan laginen kopurua hadiagoa izan da ."
0,13,"Seiehunetik * hirurehun eta larogeita hamabik ( 392 ) erantzun zuten ( % 65.3ak ) ."
0,14,"Erantzuleen artean * %29.9ak ez zuen konplikaziorik nozitu ."
0,15,"%3.8ak larrialdietara jo behar izan zuen ."
0,16,"Odoljarioa %59.6an gertatu zen"
0,17,"eta hau kontutan hartzeko kopurua da ."
0,18,"Horrela gauzak * aurreratu behar zaie odoljarioa sarritan gertatzen dela eta egun batzuetan luzatzen dela *"
0,19,"nahiz eta kantitate urria izan ."
0,20,"Oso pertsona gutxik adierazi digute mina jasanezina zela edo anestesiaren beharra dagoenik ."
0,1,"Haur-oinaren neurri antropometrikoen garapena : Azterlan deskribatzaile orokorra ."
1,2,"Honako artikulu hau 4.5 eta 6 urte arteko adin tarteko haur oinaren eta oin-zola gangaren hazkuntza balioztatu zuen azterlan batean oinarritu da *"
0,3,"aldaketa hormonalak eragindako garapena adin tarte horretan hasten baita ."
1,4,"Era berean * beste alderdi batzuk baloratzen dira * hala nola * maleolo peronealaren garrantzia biomekaniko mihise tibioperoneoastragalinoan * aldea sexuen eta adinen artean * eta adin horretan haur bakoitzaren jaiotzako hiru parametro biologikoek izan duten eragina ( haurdunaldi asteak * amaren adina erditzean eta haur bakoitzaren pisua jaiotzan ) ."
0,5,"Estatistikoki esanguratzua den ausaz hartutako 314 haurrez osatutako biztanleria hartzu zen * guztiak 1993an Txagorritxu Ospitalean ( Araba ) jaioak ."
0,6,"Lortutako emaitzek baieztatzen dute adin horretan oinzolako gangaren garapena hasten dela * oin ezkerra eskuina baino handiagoa dela eta gizonezkoenak emakumezkoenak baino handiagoak direla ."
0,7,"Begibistakoa da ere pisu faktoreak eragina duela oinaren neurri antropometrikoetan eta asoziazio estatistikoaren indarra galdu egiten dela adinaren arabera ."
0,8,"Honako artikulu hau azterlan deskribatzaile osoan oinarritzen da ."
0,1,"Korrelazio ekografikoa eta kirurgikoa sorbaldako mahukatxo birakariaren loditasun osoaren hausturan ."
0,2,"Ekografia ezartzen ari da esplorazio metodo osagarri gisa"
0,3,"sorbaldean zati bigunen lesioak diagnostikatzeko orduan *"
0,4,"bereziki mahukatxo birakariaren lesioetan ."
0,5,"Gure zentroan * 1992 urtetik aurrera erabili dugu errutinaz proba osagarri hori ."
0,6,"Gaur arte sorbaldaren 1.200 esplorazio ekografiko egin dira ."
1,7,"Gure ekografien ziurtasun mailaren azterlan prospektiboa egin dugu *"
0,8,"mahukatxo birakariaren loditasun osoaren haustura diagnostikatzeko orduan *"
0,9,"ebakuntza aurreko emaitzak aurkikuntza kirurgikoarekin erkatuz *"
1,10,"sindrome subakromialagatik ebakuntza egindako 153 sorbaldetan * 1993 eta 2001 artean ."
0,11,"Erabilitako zundarekin mahukatxoaren loditasun osoaren hausturaren diagnostikoan %97ko ekografiaren sentikortasuna lortu dugu * %98ko espezifikotasunarekin ."
1,12,"Era berean * lesioaren neurriaren eta formaren arteko azterketa konparatiboa egin genuen ebakuntza aurreko azterlan ekografikoan eta ebakuntza kirurgiko berean ."
0,13,"Lesioaren neurria zehatz ezarri ahal izan genuen * 5 mm-ko errore tolerantziarekin kasuen %89an ;"
0,14,"lesioaren formako ebakuntza aurreko informazio ekografikoa ez da bat etortzen ebakuntza barneko kasuen %50ean ."
0,15,"Erdietsiriko emaitzen arabera * eta bere izaera ez inbaditzailea * bizkorra eta kostu apalekoa dela * uste dugu ekografia proba osagarri funtsezkoa dela"
0,16,"ustez bizkarreko sindrome subakromiala duten gaixoen aukera egiteko orduan ."
0,17,"Proba horrek gainera * lesioaren neurriaren eta tokiari buruzko baliozko informazioa ematen du * lesioak berez ematen duen informazio urriak ez bezala ."
0,1,"Gizentasun erigarriaren tratamendu kirurgikoa ."
0,2,"Ohiko tratamendu motek porrot eginez gero *"
0,3,"gizentasun erigarriaren kirurgia da epe luzera egin daitekeen tratamendu bakarra ."
0,4,"Gure esperientziaren datuak aurkeztuko ditugu :"
1,5,"556 ebakuntza egin dizkiegu 507 gaixori * 1996ko apiriletik gaur egunera arteko tartean ."
0,6,"Gastroplastia bertikal eraztunduna oso teknika murriztailea zen hasiera batean *"
0,7,"baina baztertu egin zuten ;"
0,8,"izan ere *"
0,9,"pisu galera desegokia eta etengabeko gonbitoak zirela tarteko *"
0,10,"gaixoen bizi-kalitatea benetan kaskarra zen ."
0,11,"Ebakuntza egindako 80 gaixoetatik 40ri beste teknika bat egin behar izan zieten gerora ."
0,12,"By-pass gastrikoa da guk aukeratu dugun teknika :"
0,13,"Roux-en Yaren heldulekuen luzerak gizentasun mailara egokitzen dira ."
0,14,"Kirurgia primario honekin dagoeneko 234 ebakuntza egin dira"
0,15,"gaixoari ebakia eginez * eta 186 laparoskopia bitartez ."
0,16,"Kirurgia mota honetan * heriotza tasa % 0.5ekoa da *"
0,17,"eta ebakuntza osteko arazoak * berriz * % 5.5ekoak dira : odoljarioa ( % 4.8 ) eta dehiszentzia anastomotikoa ( % 1.7 ) ."
0,18,"Epe luzera * laparoskopiari esker * sabel-etenak % 31tik % 0.5era murriztu dira ."
0,19,"Batez bestean galtzen den gainkarga * berriz * % 71koa da ."
0,20,"Gaixoen % 79k gainkargaren % 50 baino gehiago galtzen dute *"
0,21,"eta & arrakasta irizpidetzat & jotzen da hori ."
0,22,"Horrenbestez * bizi-kalitatea eta gizentasunarekin lotutako bestelako erikortasuna nabarmen hobetu dira ."
0,1,"Whipple gaixotasunaren ezohiko aztarnak : Lau kasuren ikerketa ."
0,2,"Whipple ( EW ) gaixotasunak hesteei eragiten die bereziki ."
0,3,"Gehientsuenetan * diagnostikoaren oinarrian gaizki xurgatzea eta sindrome toxikoa daude ."
0,4,"EW gaitza duten lau gaixo ditugu * oso ohikoak ez diren ezaugarri edo agerpenekin : eztul lehor etengabea * abdomeneko mina eta idorreria * hesteen azpibuxadura eta sintoma neuropsikiatrikoak ."
1,5,"Agerpen kliniko horiek aztertu *"
1,6,"eta gaur egunera arte deskribatu diren adibideetan daukaten maiztasuna alderatu da ."
0,1,"Iktusean atentzioa eta hobetzeko aukerak ."
1,2,"Azterlan honek helburutzat du Arabako ospitale publikoetan iktusa hartseko dauden prozesuan azpimarragarriak diren datuak ezagutzea ."
0,3,"Insistentzian egondako atzerapenak bildu dira * gaixo berari edo larrialdietara eramana izateari ( sintomak hasi zirenetik eta larrialdietan sartu arteko denbora ) zor zaizkionak * eta gainera * arreta sistemari dagozkionak ( konstanteak hartzen hasi eta TACa egin zaio arteko denbora ) ."
0,4,"Bildutako beste datu batzuk egindako proba osagarriei * ospitaleratze motari * alta txostenaren kalitateari eta ondorio txarren balorazioari dagozkie ."
0,5,"Hobetu beharreko atentzioa gehien ematen duten alderdiak honako hauek dira :"
0,6,"gaixoak iktusaren lehen sintomak nabaritzen dituenetik larrialdietara iristen den arte egon ohi den etzerapena"
0,7,"eta larrialdietan sartzen denetik neuroirudi diagnostikoa egiten zaion arte ."
0,8,"Kasu bietan * bariazio koefiziente zabalak eta 3 ordo baino gahiagoko erdiko balioak daude ."
0,9,"Gainerakoan * prokasu adierazle egokiak daude *"
0,10,"baina altan dagoen gaizoaren ahalmen funtzionalaren erregistro urria antzematen da *"
0,11,"eta horrek osasun arretaren emaitzen alderaketa zailtzen du ."
0,1,"Oin malguaren tratamendua haurrengan kalkaneo-stop teknikarekin ."
0,2,"Hona hemen"
0,3,"oin malgua izateagatik"
0,4,"kalkaneo-stop teknika erabiliz"
0,5,"gure zerbitzuan ebakuntza egin diegun haurrek izandako emaitzak ."
0,6,"1992. eta 2004. urte bitartean * 47 gaixo aztertu genituen *"
0,7,"eta 82 oinetan egin genuen ebakuntza ."
1,8,"Azterketa medikoetan *"
0,9,"hainbat arrazoirengatik * kasu batzuen aztarna galdu ostean *"
1,10,"klinikoki 64 oin aztertu genituen * Smith eta Millar eskalaren bitartez ."
1,11,"Era berean * erradiologikoki 49 oin aztertu genituen *"
0,12,"ebakuntza aurretik eta ondoren zenbait karga angelu neurtuz ."
0,13,"41 oinetan ( %64.1 ) emaitza bikainak erdietsi genituen ; 22 oinetan ( %34.4 ) emaitza onak ; eta kasu bakarrean ( %1.5 ) emaitza txarrak ."
0,14,"Lehen mailako arretan * erradiologikoki * estatistikari begira hobekuntza nabarmena sumatu genuen Costa-Bartani * Meary eta astragaloaren oin zolako flexioko angeluetan ."
0,15,"Era berean * Giannestras angeluaren aldakuntza txiki bat aurkitu genuen *"
0,16,"eta ez genuen inolako aldaketarik ikusi astragalo-kalkaneo angeluaren neurketan ."
0,17,"Gure seriearen deskribapen bat egin dugu ; eta baita patologia honetan gaur egun kirurgiak dituen teknikei eta ematen dituen argibideei buruzko eztabaida bat ere ."
0,1,"Larritasunezko irizpide psikosomatikoak onkologian ."
1,2,"Ikerketa honetan Pierre Martyren Sailkapen Psikosomatikoari dagozkion arrisku psikosomatikoko 77 item aztertu dira ."
0,3,"Basurtoko ( Bilbo ) Ospitaleko Medikuntza Arlo batean ospitaleratuta dauden 92 gaixok parte hartu dute ."
0,4,"Pierre Martyren Sailkapen Psikosomatikoa aplikatzeko beharrezkoa den historia patopsikobiografikoa egiteko asmoz *"
0,5,"elkarrizketa egin zitzaien gaixo guztiei ."
0,6,"7 itemak aztertuta *"
